연도,도시,품목코드,대분류_품목,대분류_물가지수,중분류_품목,중분류_물가지수
2020,전라남도,04,"주택, 수도, 전기 및 연료",100.0,"전기, 가스 및 기타연료",100.0
2020,전라남도,05,가정용품 및 가사 서비스,100.0,"가구, 가사비품 및 카페트",100.0
2020,전라남도,05,가정용품 및 가사 서비스,100.0,가정용 섬유제품,100.0
2020,전라남도,05,가정용품 및 가사 서비스,100.0,가정용 기기,100.0
2020,전라남도,05,가정용품 및 가사 서비스,100.0,주방용품 및 가정용품,100.0
2020,전라남도,05,가정용품 및 가사 서비스,100.0,가정 · 정원용 공구 및 장비,100.0
2020,전라남도,05,가정용품 및 가사 서비스,100.0,일상 생활용품 및 가사 서비스,100.0
2020,전라남도,06,보건,100.0,의료용품 및 장비,100.0
2020,전라남도,06,보건,100.0,외래환자 서비스,100.0
2020,전라남도,06,보건,100.0,병원 서비스,100.0
2020,전라남도,07,교통,100.0,운송장비,100.0
2020,전라남도,07,교통,100.0,개인운송장비 운영,100.0
2020,전라남도,07,교통,100.0,운송 서비스,100.0
2020,전라남도,08,통신,100.0,우편서비스,100.0
2020,전라남도,08,통신,100.0,전화 및 팩스장비,100.0
2020,전라남도,08,통신,100.0,전화 및 팩스 서비스,100.0
2020,전라남도,09,오락 및 문화,100.0,"음향, 영상, 사진 및 정보처리 장비",100.0
2020,전라남도,09,오락 및 문화,100.0,기타 오락 및 문화용 주요 내구재,100.0
2020,전라남도,09,오락 및 문화,100.0,"기타 오락용품, 조경용품 및 애완동물",100.0
2020,전라남도,09,오락 및 문화,100.0,오락 및 문화 서비스,100.0
2020,전라남도,09,오락 및 문화,100.0,"신문, 서적 및 문방구",100.0
2020,전라남도,09,오락 및 문화,100.0,단체여행,100.0
2020,전라남도,10,교육,100.0,유치원 및 초등교육,100.0
2020,전라남도,10,교육,100.0,고등교육,100.0
2020,전라남도,10,교육,100.0,기타교육,100.0
2020,전라남도,11,음식 및 숙박,100.0,음식 서비스,100.0
2020,전라남도,11,음식 및 숙박,100.0,숙박 서비스,100.0
2020,전라남도,12,기타 상품 및 서비스,100.0,용품 및 미용 서비스,100.0
2020,전라남도,12,기타 상품 및 서비스,100.0, 개인용품,100.0
2020,전라남도,12,기타 상품 및 서비스,100.0,기타서비스,100.0
2020,전라북도,01,식료품 및 비주류음료,100.0,식료품,100.0
2020,전라북도,01,식료품 및 비주류음료,100.0,비주류 음료,100.0
2020,전라북도,02,주류 및 담배,100.0,주류,100.0
2020,전라북도,02,주류 및 담배,100.0,담배,100.0
2020,전라북도,03,의류 및 신발,100.0,의류,100.0
2020,전라북도,03,의류 및 신발,100.0,신발,100.0
2020,전라북도,04,"주택, 수도, 전기 및 연료",100.0,주택임차료,100.0
2020,전라북도,04,"주택, 수도, 전기 및 연료",100.0,주거시설 유지 · 보수,100.0
2020,전라북도,04,"주택, 수도, 전기 및 연료",100.0,수도 및 주거관련 서비스,100.0
2020,전라북도,04,"주택, 수도, 전기 및 연료",100.0,"전기, 가스 및 기타연료",100.0
2020,전라북도,05,가정용품 및 가사 서비스,100.0,"가구, 가사비품 및 카페트",100.0
2020,전라북도,05,가정용품 및 가사 서비스,100.0,가정용 섬유제품,100.0
2020,전라북도,05,가정용품 및 가사 서비스,100.0,가정용 기기,100.0
2020,전라북도,05,가정용품 및 가사 서비스,100.0,주방용품 및 가정용품,100.0
2020,전라북도,05,가정용품 및 가사 서비스,100.0,가정 · 정원용 공구 및 장비,100.0
2020,전라북도,05,가정용품 및 가사 서비스,100.0,일상 생활용품 및 가사 서비스,100.0
2020,전라북도,06,보건,100.0,의료용품 및 장비,100.0
2020,전라북도,06,보건,100.0,외래환자 서비스,100.0
2020,전라북도,06,보건,100.0,병원 서비스,100.0
2020,전라북도,07,교통,100.0,운송장비,100.0
2020,전라북도,07,교통,100.0,개인운송장비 운영,100.0
2020,전라북도,07,교통,100.0,운송 서비스,100.0
2020,전라북도,08,통신,100.0,우편서비스,100.0
2020,전라북도,08,통신,100.0,전화 및 팩스장비,100.0
2020,전라북도,08,통신,100.0,전화 및 팩스 서비스,100.0
2020,전라북도,09,오락 및 문화,100.0,"음향, 영상, 사진 및 정보처리 장비",100.0
2020,전라북도,09,오락 및 문화,100.0,기타 오락 및 문화용 주요 내구재,100.0
2020,전라북도,09,오락 및 문화,100.0,"기타 오락용품, 조경용품 및 애완동물",100.0
2020,전라북도,09,오락 및 문화,100.0,오락 및 문화 서비스,100.0
2020,전라북도,09,오락 및 문화,100.0,"신문, 서적 및 문방구",100.0
2020,전라북도,09,오락 및 문화,100.0,단체여행,100.0
2020,전라북도,10,교육,100.0,유치원 및 초등교육,100.01
2020,전라북도,10,교육,100.0,고등교육,100.0
2020,전라북도,10,교육,100.0,기타교육,100.0
2020,전라북도,11,음식 및 숙박,100.0,음식 서비스,100.0
2020,전라북도,11,음식 및 숙박,100.0,숙박 서비스,100.0
2020,전라북도,12,기타 상품 및 서비스,100.0,용품 및 미용 서비스,100.0
2020,전라북도,12,기타 상품 및 서비스,100.0, 개인용품,100.0
2020,전라북도,12,기타 상품 및 서비스,100.0,기타서비스,100.0
2020,제주특별자치도,01,식료품 및 비주류음료,100.0,식료품,100.0
2020,제주특별자치도,01,식료품 및 비주류음료,100.0,비주류 음료,100.0
2020,제주특별자치도,02,주류 및 담배,100.0,주류,100.0
2020,제주특별자치도,02,주류 및 담배,100.0,담배,100.0
2020,제주특별자치도,03,의류 및 신발,100.0,의류,100.0
2020,제주특별자치도,03,의류 및 신발,100.0,신발,100.0
2020,제주특별자치도,04,"주택, 수도, 전기 및 연료",100.0,주택임차료,100.0
2020,제주특별자치도,04,"주택, 수도, 전기 및 연료",100.0,주거시설 유지 · 보수,100.0
2020,제주특별자치도,04,"주택, 수도, 전기 및 연료",100.0,수도 및 주거관련 서비스,100.0
2020,제주특별자치도,04,"주택, 수도, 전기 및 연료",100.0,"전기, 가스 및 기타연료",100.0
2020,제주특별자치도,05,가정용품 및 가사 서비스,100.0,"가구, 가사비품 및 카페트",100.0
2020,제주특별자치도,05,가정용품 및 가사 서비스,100.0,가정용 섬유제품,100.0
2020,제주특별자치도,05,가정용품 및 가사 서비스,100.0,가정용 기기,100.0
2020,제주특별자치도,05,가정용품 및 가사 서비스,100.0,주방용품 및 가정용품,100.0
2020,제주특별자치도,05,가정용품 및 가사 서비스,100.0,가정 · 정원용 공구 및 장비,100.0
2020,제주특별자치도,05,가정용품 및 가사 서비스,100.0,일상 생활용품 및 가사 서비스,100.0
2020,제주특별자치도,06,보건,100.0,의료용품 및 장비,100.0
2020,제주특별자치도,06,보건,100.0,외래환자 서비스,100.0
2020,제주특별자치도,06,보건,100.0,병원 서비스,100.0
2020,제주특별자치도,07,교통,100.0,운송장비,100.0
2020,제주특별자치도,07,교통,100.0,개인운송장비 운영,100.0
2020,제주특별자치도,07,교통,100.0,운송 서비스,100.0
2020,제주특별자치도,08,통신,100.0,우편서비스,100.0
2020,제주특별자치도,08,통신,100.0,전화 및 팩스장비,100.0
2020,제주특별자치도,08,통신,100.0,전화 및 팩스 서비스,100.0
2020,제주특별자치도,09,오락 및 문화,100.0,"음향, 영상, 사진 및 정보처리 장비",100.0
2020,제주특별자치도,09,오락 및 문화,100.0,기타 오락 및 문화용 주요 내구재,100.0
2020,제주특별자치도,09,오락 및 문화,100.0,"기타 오락용품, 조경용품 및 애완동물",100.0
2020,제주특별자치도,09,오락 및 문화,100.0,오락 및 문화 서비스,100.0
2020,제주특별자치도,09,오락 및 문화,100.0,"신문, 서적 및 문방구",100.0
2020,제주특별자치도,09,오락 및 문화,100.0,단체여행,100.0
2020,제주특별자치도,10,교육,100.0,유치원 및 초등교육,100.0
2020,제주특별자치도,10,교육,100.0,고등교육,100.0
2020,제주특별자치도,10,교육,100.0,기타교육,100.0
2020,제주특별자치도,11,음식 및 숙박,100.0,음식 서비스,100.0
2020,제주특별자치도,11,음식 및 숙박,100.0,숙박 서비스,100.0
2020,제주특별자치도,12,기타 상품 및 서비스,100.0,용품 및 미용 서비스,100.0
2020,제주특별자치도,12,기타 상품 및 서비스,100.0, 개인용품,100.0
2020,제주특별자치도,12,기타 상품 및 서비스,100.0,기타서비스,100.0
2020,충청남도,01,식료품 및 비주류음료,100.0,식료품,100.0
2020,충청남도,01,식료품 및 비주류음료,100.0,비주류 음료,100.0
2020,충청남도,02,주류 및 담배,100.0,주류,100.0
2020,충청남도,02,주류 및 담배,100.0,담배,100.0
2020,충청남도,03,의류 및 신발,100.0,의류,100.0
2020,충청남도,03,의류 및 신발,100.0,신발,100.0
2020,충청남도,04,"주택, 수도, 전기 및 연료",100.0,주택임차료,100.0
2020,충청남도,04,"주택, 수도, 전기 및 연료",100.0,주거시설 유지 · 보수,100.0
2020,충청남도,04,"주택, 수도, 전기 및 연료",100.0,수도 및 주거관련 서비스,100.0
2020,충청남도,04,"주택, 수도, 전기 및 연료",100.0,"전기, 가스 및 기타연료",100.0
2020,충청남도,05,가정용품 및 가사 서비스,100.0,"가구, 가사비품 및 카페트",100.0
2020,충청남도,05,가정용품 및 가사 서비스,100.0,가정용 섬유제품,100.0
2020,충청남도,05,가정용품 및 가사 서비스,100.0,가정용 기기,100.0
2020,충청남도,05,가정용품 및 가사 서비스,100.0,주방용품 및 가정용품,100.0
2020,충청남도,05,가정용품 및 가사 서비스,100.0,가정 · 정원용 공구 및 장비,100.0
2020,충청남도,05,가정용품 및 가사 서비스,100.0,일상 생활용품 및 가사 서비스,100.0
2020,충청남도,06,보건,100.0,의료용품 및 장비,100.0
2020,충청남도,06,보건,100.0,외래환자 서비스,100.0
2020,충청남도,06,보건,100.0,병원 서비스,100.0
2020,충청남도,07,교통,100.0,운송장비,100.0
2020,충청남도,07,교통,100.0,개인운송장비 운영,100.0
2020,충청남도,07,교통,100.0,운송 서비스,100.0
2020,충청남도,08,통신,100.0,우편서비스,100.0
2020,충청남도,08,통신,100.0,전화 및 팩스장비,100.0
2020,충청남도,08,통신,100.0,전화 및 팩스 서비스,100.0
2020,충청남도,09,오락 및 문화,100.0,"음향, 영상, 사진 및 정보처리 장비",100.0
2020,충청남도,09,오락 및 문화,100.0,기타 오락 및 문화용 주요 내구재,100.0
2020,충청남도,09,오락 및 문화,100.0,"기타 오락용품, 조경용품 및 애완동물",100.0
2020,충청남도,09,오락 및 문화,100.0,오락 및 문화 서비스,100.0
2020,충청남도,09,오락 및 문화,100.0,"신문, 서적 및 문방구",100.0
2020,충청남도,09,오락 및 문화,100.0,단체여행,100.0
2020,충청남도,10,교육,100.0,유치원 및 초등교육,100.0
2020,충청남도,10,교육,100.0,고등교육,100.0
2020,충청남도,10,교육,100.0,기타교육,100.0
2020,충청남도,11,음식 및 숙박,100.0,음식 서비스,100.0
2020,충청남도,11,음식 및 숙박,100.0,숙박 서비스,100.0
2020,충청남도,12,기타 상품 및 서비스,100.0,용품 및 미용 서비스,100.0
2020,충청남도,12,기타 상품 및 서비스,100.0, 개인용품,100.0
2020,충청남도,12,기타 상품 및 서비스,100.0,기타서비스,100.0
2020,충청북도,01,식료품 및 비주류음료,100.0,식료품,100.0
2020,충청북도,01,식료품 및 비주류음료,100.0,비주류 음료,100.0
2020,충청북도,02,주류 및 담배,100.0,주류,100.0
2020,충청북도,02,주류 및 담배,100.0,담배,100.0
2020,충청북도,03,의류 및 신발,100.0,의류,100.0
2020,충청북도,03,의류 및 신발,100.0,신발,100.0
2020,충청북도,04,"주택, 수도, 전기 및 연료",100.0,주택임차료,100.0
2020,충청북도,04,"주택, 수도, 전기 및 연료",100.0,주거시설 유지 · 보수,100.0
2020,충청북도,04,"주택, 수도, 전기 및 연료",100.0,수도 및 주거관련 서비스,100.0
2020,충청북도,04,"주택, 수도, 전기 및 연료",100.0,"전기, 가스 및 기타연료",100.0
2020,충청북도,05,가정용품 및 가사 서비스,100.0,"가구, 가사비품 및 카페트",100.0
2020,충청북도,05,가정용품 및 가사 서비스,100.0,가정용 섬유제품,100.0
2020,충청북도,05,가정용품 및 가사 서비스,100.0,가정용 기기,100.0
2020,충청북도,05,가정용품 및 가사 서비스,100.0,주방용품 및 가정용품,100.0
2020,충청북도,05,가정용품 및 가사 서비스,100.0,가정 · 정원용 공구 및 장비,100.0
2020,충청북도,05,가정용품 및 가사 서비스,100.0,일상 생활용품 및 가사 서비스,100.0
2020,충청북도,06,보건,100.0,의료용품 및 장비,100.0
2020,충청북도,06,보건,100.0,외래환자 서비스,100.0
2020,충청북도,06,보건,100.0,병원 서비스,100.0
2020,충청북도,07,교통,100.0,운송장비,100.0
2020,충청북도,07,교통,100.0,개인운송장비 운영,100.0
2020,충청북도,07,교통,100.0,운송 서비스,100.0
2020,충청북도,08,통신,100.0,우편서비스,100.0
2020,충청북도,08,통신,100.0,전화 및 팩스장비,100.0
2020,충청북도,08,통신,100.0,전화 및 팩스 서비스,100.0
2020,충청북도,09,오락 및 문화,100.0,"음향, 영상, 사진 및 정보처리 장비",100.0
2020,충청북도,09,오락 및 문화,100.0,기타 오락 및 문화용 주요 내구재,100.0
2020,충청북도,09,오락 및 문화,100.0,"기타 오락용품, 조경용품 및 애완동물",100.0
2020,충청북도,09,오락 및 문화,100.0,오락 및 문화 서비스,100.0
2020,충청북도,09,오락 및 문화,100.0,"신문, 서적 및 문방구",100.0
2020,충청북도,09,오락 및 문화,100.0,단체여행,100.0
2020,충청북도,10,교육,100.0,유치원 및 초등교육,100.0
2020,충청북도,10,교육,100.0,고등교육,100.0
2020,충청북도,10,교육,100.0,기타교육,100.0
2020,충청북도,11,음식 및 숙박,100.0,음식 서비스,100.0
2020,충청북도,11,음식 및 숙박,100.0,숙박 서비스,100.0
2020,충청북도,12,기타 상품 및 서비스,100.0,용품 및 미용 서비스,100.0
2020,충청북도,12,기타 상품 및 서비스,100.0, 개인용품,100.0
2020,충청북도,12,기타 상품 및 서비스,100.0,기타서비스,100.0
2021,강원도,01,식료품 및 비주류음료,106.43,식료품,106.73
2021,강원도,01,식료품 및 비주류음료,106.43,비주류 음료,101.97
2021,강원도,02,주류 및 담배,100.19,주류,100.55
2021,강원도,02,주류 및 담배,100.19,담배,100.0
2021,강원도,03,의류 및 신발,100.52,의류,100.38
2021,강원도,03,의류 및 신발,100.52,신발,101.34
2021,강원도,04,"주택, 수도, 전기 및 연료",102.33,주택임차료,100.36
2021,강원도,04,"주택, 수도, 전기 및 연료",102.33,주거시설 유지 · 보수,106.05
